state,zip,poverty_rate,median_income_household,percent_lower_education,percent_higher_education,percent_snap_participation,per_capita_income,num_food_access,num_grocery,num_food_pantries,num_fast_food,num_restaurants
MA,01545,0.0389371354504212,136225.0,0.1768840874616153,0.8231159125383847,0.0654121863799283,67401.0,39.0,5.0,0.0,13.0,17.0
MA,01863,0.031348621922996,136284.0,0.2255584566289527,0.7744415433710473,0.100606394707828,54802.0,4.0,0.0,0.0,2.0,1.0
MA,02140,0.1048169197801174,136382.0,0.1180235062457694,0.8819764937542305,0.1101694915254237,84932.0,34.0,2.0,0.0,6.0,22.0
MA,02715,0.041988950276243,137500.0,0.3279029462738301,0.6720970537261698,0.0457063711911357,58152.0,0.0,0.0,0.0,0.0,0.0
MA,02630,0.0010678056593699,137875.0,0.0746349378042185,0.9253650621957816,0.0152761457109283,60845.0,3.0,0.0,0.0,0.0,2.0
MA,02474,0.0464752144051813,139199.0,0.1277077729010335,0.8722922270989665,0.076354884222757,79137.0,41.0,0.0,1.0,3.0,30.0
MA,02132,0.0407827848488323,139545.0,0.1817467720555746,0.8182532279444253,0.1095409540954095,72857.0,10.0,1.0,0.0,1.0,7.0
MA,02764,0.0227682596934174,140135.0,0.2790776534418447,0.7209223465581553,0.1424657534246575,48449.0,0.0,0.0,0.0,0.0,0.0
MA,02144,0.1175613900238682,140591.0,0.1467463128403023,0.8532536871596976,0.0738165284835517,78130.0,59.0,0.0,0.0,6.0,41.0
MA,02562,0.0346820809248554,141324.0,0.1888556469708302,0.8111443530291698,0.0120396600566572,57341.0,5.0,0.0,0.0,1.0,3.0
MA,02359,0.0323161744636716,141332.0,0.2869750456482045,0.7130249543517955,0.0472519628836545,60532.0,1.0,0.0,0.0,1.0,0.0
MA,01824,0.052764672579732,141337.0,0.2005588653977961,0.7994411346022038,0.0864410214835833,62524.0,24.0,2.0,0.0,4.0,16.0
MA,01803,0.0520660198678056,142421.0,0.2259414225941422,0.7740585774058577,0.0535481933740366,66552.0,67.0,2.0,0.0,25.0,32.0
MA,01821,0.0353155024668917,142564.0,0.3089409493726419,0.6910590506273581,0.0898271218834158,59108.0,3.0,1.0,0.0,0.0,2.0
MA,01262,0.1452353616532721,142679.0,0.2423611111111111,0.7576388888888889,0.1027190332326284,81122.0,0.0,0.0,0.0,0.0,0.0
MA,02038,0.0459994336595035,142788.0,0.2057462653681752,0.7942537346318248,0.0671043034281546,63724.0,16.0,1.0,1.0,4.0,5.0
MA,02717,0.0256572029442691,143281.0,0.4058651026392962,0.5941348973607038,0.0311526479750778,52479.0,2.0,0.0,0.0,1.0,1.0
MA,01106,0.0377711776859504,143961.0,0.1250674824545618,0.8749325175454382,0.0577445652173913,69046.0,2.0,0.0,0.0,2.0,0.0
MA,01879,0.0461849010900282,144167.0,0.2476776450717819,0.7523223549282181,0.1145384983261597,56868.0,8.0,0.0,0.0,1.0,6.0
MA,01950,0.0584953601414052,144259.0,0.1430462602044568,0.8569537397955431,0.0746919917864476,78121.0,13.0,1.0,0.0,2.0,8.0
MA,02535,0.0522123893805309,144833.0,0.1047205642973412,0.8952794357026587,0.0150375939849624,83799.0,4.0,1.0,0.0,1.0,1.0
MA,02476,0.066762095619811,145150.0,0.1386800334168755,0.8613199665831245,0.0727831881086622,89164.0,23.0,3.0,1.0,2.0,13.0
MA,02702,0.0577584231033692,145324.0,0.2625506704084814,0.7374493295915185,0.1097019657577679,50205.0,0.0,0.0,0.0,0.0,0.0
MA,02445,0.0883607835940725,145878.0,0.0658372213582167,0.9341627786417832,0.0516989785282468,98469.0,25.0,1.0,0.0,1.0,19.0
MA,01460,0.0695590899939601,146250.0,0.2075656058068118,0.7924343941931882,0.0987077261479241,64913.0,15.0,1.0,0.0,8.0,5.0
MA,01520,0.0435512897420515,147582.0,0.1864801864801865,0.8135198135198135,0.0539858728557013,57294.0,14.0,1.0,0.0,3.0,7.0
MA,01516,0.0305003798979702,147859.0,0.284723269491781,0.7152767305082189,0.101715317484201,62124.0,0.0,0.0,0.0,0.0,0.0
MA,02093,0.0375649840684219,147930.0,0.2458460495083079,0.7541539504916921,0.0771331058020477,66485.0,14.0,0.0,0.0,2.0,8.0
MA,02054,0.0420768870135958,149021.0,0.2596496667183382,0.7403503332816618,0.0292639668932899,68784.0,3.0,1.0,0.0,0.0,2.0
MA,02081,0.0435845213849287,150233.0,0.1993717124488603,0.8006282875511397,0.0562551327675882,70640.0,13.0,0.0,0.0,2.0,8.0
MA,01541,0.03862660944206,150577.0,0.1565656565656565,0.8434343434343434,0.0362537764350453,73647.0,2.0,0.0,0.0,0.0,2.0
MA,01864,0.0270428015564202,150820.0,0.2321604440863103,0.7678395559136897,0.0959699453551912,77743.0,11.0,1.0,0.0,2.0,6.0
MA,02047,0.0675790364980466,151000.0,0.495575221238938,0.504424778761062,0.091044142614601,72711.0,0.0,0.0,0.0,0.0,0.0
MA,01719,0.0402782863419992,151000.0,0.0942241149853606,0.9057758850146392,0.0619909502262443,75416.0,2.0,0.0,0.0,0.0,1.0
MA,01929,0.0850292723724561,151509.0,0.1539984164687252,0.8460015835312747,0.0949126803340926,69734.0,5.0,0.0,0.0,0.0,4.0
MA,02458,0.0438250157927984,151782.0,0.1267912772585669,0.873208722741433,0.0619433999604195,80064.0,7.0,0.0,0.0,0.0,6.0
MA,01833,0.0304441260744985,153565.0,0.1994600067499156,0.8005399932500844,0.0409393843224373,65260.0,9.0,0.0,0.0,2.0,4.0
MA,01519,0.0546240503012837,153750.0,0.21046578493387,0.78953421506613,0.013215859030837,64440.0,2.0,0.0,0.0,0.0,1.0
MA,01720,0.0270128964796096,154101.0,0.0956521739130434,0.9043478260869564,0.0573631107584174,75771.0,25.0,4.0,1.0,8.0,7.0
MA,02460,0.0333737864077669,154329.0,0.09904517600114,0.90095482399886,0.0563947633434038,84434.0,5.0,1.0,0.0,1.0,3.0
MA,01746,0.0303865546218487,154684.0,0.1719908727895037,0.8280091272104962,0.050229925716307,74139.0,5.0,0.0,0.0,0.0,3.0
MA,01543,0.015420200462606,155504.0,0.2600234859922832,0.7399765140077168,0.1006146878032999,52518.0,6.0,0.0,1.0,0.0,5.0
MA,01590,0.0420222534298368,155938.0,0.2622508616814026,0.7377491383185973,0.0580745341614906,66286.0,4.0,0.0,0.0,1.0,1.0
MA,02127,0.1046818927866025,156373.0,0.1955906350950811,0.8044093649049189,0.1251187482537021,92105.0,33.0,1.0,0.0,1.0,23.0
MA,02129,0.0839369839420495,157192.0,0.1868939936226979,0.813106006377302,0.1381403770369581,97454.0,15.0,1.0,0.0,3.0,8.0
MA,01730,0.0462211558817302,158286.0,0.159187932833697,0.840812067166303,0.0542476970317297,89522.0,34.0,1.0,6.0,8.0,16.0
MA,01568,0.0176945762277215,161429.0,0.1844211275120042,0.8155788724879958,0.0573314801945795,68545.0,1.0,0.0,0.0,0.0,0.0
MA,01887,0.0250888196850739,161473.0,0.2722493428464138,0.7277506571535862,0.061872697243044,60558.0,23.0,1.0,0.0,9.0,11.0
MA,01867,0.0358739073685875,163407.0,0.196867014776136,0.803132985223864,0.0269114425784917,71419.0,27.0,1.0,0.0,3.0,21.0
MA,01945,0.0297034588246903,164325.0,0.0912993118484704,0.9087006881515296,0.0450680272108843,94164.0,3.0,0.0,0.0,0.0,2.0
MA,01810,0.0329275593693873,167591.0,0.1202033453591341,0.8797966546408659,0.0550493260034641,83976.0,23.0,0.0,0.0,8.0,11.0
MA,02142,0.098613251155624,168788.0,0.0044816253361219,0.995518374663878,0.0202952029520295,114807.0,33.0,1.0,0.0,9.0,15.0
MA,02466,0.091041804910418,170852.0,0.1288238647159414,0.8711761352840586,0.1048139296688289,82983.0,6.0,1.0,0.0,4.0,0.0
MA,01940,0.0621940024479804,171044.0,0.1934659406600733,0.8065340593399266,0.0371995820271682,76804.0,17.0,1.0,0.0,1.0,14.0
MA,02534,0.0986301369863013,171169.0,0.1221294363256784,0.8778705636743215,0.091044142614601,91489.0,3.0,0.0,0.0,0.0,2.0
MA,01949,0.0374056280027453,171458.0,0.3828986286636192,0.6171013713363808,0.0582026537997587,67877.0,8.0,1.0,0.0,4.0,3.0
MA,02332,0.0483820295318881,171471.0,0.1325343985796715,0.8674656014203285,0.041638795986622,85402.0,5.0,1.0,0.0,0.0,4.0
MA,02494,0.0209473485563313,173750.0,0.1198455385464073,0.8801544614535927,0.0588380108321024,102290.0,7.0,1.0,0.0,1.0,4.0
MA,02467,0.0650745514278493,173854.0,0.0547513623978201,0.9452486376021798,0.0205112960760998,88431.0,25.0,1.0,1.0,4.0,15.0
MA,02053,0.0425482980680772,174357.0,0.1591748099891422,0.8408251900108578,0.0487644872075224,74339.0,4.0,1.0,0.0,1.0,0.0
MA,01532,0.0382383286045911,174358.0,0.1505356982083371,0.8494643017916629,0.0780402449693788,79529.0,12.0,0.0,0.0,1.0,8.0
MA,02465,0.0383200752715764,174518.0,0.1157306102601507,0.8842693897398493,0.0534124629080118,106385.0,4.0,0.0,0.0,0.0,4.0
MA,02339,0.0492761503432338,174821.0,0.210734101579172,0.789265898420828,0.0785073409461663,70366.0,5.0,1.0,0.0,2.0,0.0
MA,01951,0.0421853388658367,175779.0,0.1467345207803223,0.8532654792196777,0.0711610486891385,94530.0,0.0,0.0,0.0,0.0,0.0
MA,01983,0.050855365474339,176698.0,0.1361991913173015,0.8638008086826985,0.0761692650334075,71322.0,2.0,0.0,0.0,1.0,1.0
MA,02186,0.0626888774231591,177222.0,0.1717155177119153,0.8282844822880847,0.0586890243902439,72473.0,3.0,1.0,0.0,0.0,1.0
MA,02109,0.070762958648806,177500.0,0.0661788100540884,0.9338211899459116,0.0537270087124879,130019.0,41.0,2.0,0.0,7.0,25.0
MA,02478,0.0388567158602652,177790.0,0.1020526315789473,0.8979473684210526,0.0563080495356037,92557.0,26.0,0.0,0.0,2.0,10.0
MA,01775,0.0428912951764871,177862.0,0.1149873319041122,0.8850126680958877,0.0450384474551446,80817.0,13.0,0.0,1.0,1.0,3.0
MA,02210,0.0344827586206896,178833.0,0.0222183648672105,0.9777816351327896,0.0257779842080817,175892.0,60.0,0.0,0.0,7.0,44.0
MA,01922,0.0727415966386554,179896.0,0.2112926136363636,0.7887073863636364,0.063048683160415,70073.0,0.0,0.0,0.0,0.0,0.0
MA,02032,0.0687370600414078,180100.0,0.1748495407031992,0.8251504592968008,0.0421914357682619,65570.0,5.0,1.0,0.0,2.0,2.0
MA,01745,0.0675790364980466,180833.0,0.075,0.925,0.036,88776.0,0.0,0.0,0.0,0.0,0.0
MA,02043,0.032185158833131,181017.0,0.1274795799299883,0.8725204200700116,0.0317011927181418,104438.0,10.0,1.0,0.0,1.0,5.0
MA,02575,0.0365806700038505,181304.0,0.142641129032258,0.8573588709677419,0.0258215962441314,82134.0,0.0,0.0,0.0,0.0,0.0
MA,01886,0.0170038830983037,181523.0,0.1169308661322403,0.8830691338677596,0.0526435216700703,73464.0,24.0,1.0,0.0,9.0,12.0
MA,02061,0.0302539168017287,182637.0,0.1707249965607374,0.8292750034392626,0.0565468020861927,74251.0,8.0,1.0,0.0,1.0,6.0
MA,02067,0.0142546245919477,183724.0,0.1184616602041623,0.8815383397958376,0.0749922528664394,80677.0,6.0,1.0,0.0,1.0,2.0
MA,02025,0.0392133058152239,187060.0,0.1251487842203706,0.8748512157796293,0.0456738501125763,114646.0,11.0,0.0,0.0,3.0,7.0
MA,01984,0.0383246646591842,187652.0,0.100438421681945,0.899561578318055,0.0433460076045627,62015.0,0.0,0.0,0.0,0.0,0.0
MA,01985,0.0349199288256227,189048.0,0.1125847332743884,0.8874152667256116,0.0387409200968523,83726.0,0.0,0.0,0.0,0.0,0.0
MA,01450,0.0452779032986895,189355.0,0.1596825838786022,0.8403174161213978,0.0240502869636512,75886.0,10.0,0.0,1.0,3.0,3.0
MA,01921,0.0151809570075297,190526.0,0.139522910588639,0.8604770894113609,0.0248104755341144,90836.0,0.0,0.0,0.0,0.0,0.0
MA,01772,0.0342472734685557,196680.0,0.0945048309178744,0.9054951690821256,0.0355388616006934,96765.0,2.0,0.0,0.0,2.0,0.0
MA,01773,0.0687512138279277,197292.0,0.0397130412503202,0.9602869587496796,0.0592525068368277,131313.0,5.0,1.0,0.0,0.0,1.0
MA,02056,0.0194233687405159,197379.0,0.2451332920024798,0.7548667079975202,0.016661707825052,70548.0,2.0,0.0,0.0,1.0,1.0
MA,01944,0.0271073152617898,197875.0,0.0454545454545454,0.9545454545454546,0.005877034358047,100726.0,1.0,0.0,0.0,1.0,0.0
MA,01740,0.0237042278436228,198475.0,0.0829738645013955,0.9170261354986043,0.0467336683417085,83182.0,4.0,0.0,0.0,2.0,0.0
MA,01827,0.0098419325976737,202379.0,0.1631143975641583,0.8368856024358416,0.0405286343612334,70324.0,3.0,0.0,0.0,1.0,1.0
MA,01748,0.0427341284698079,204418.0,0.105843792469422,0.894156207530578,0.0426654605759083,98671.0,8.0,0.0,0.0,3.0,3.0
MA,02090,0.0502754820936639,205000.0,0.1389773365798838,0.8610226634201161,0.0320466132556445,86172.0,18.0,2.0,0.0,6.0,8.0
MA,01451,0.0434539350988437,206607.0,0.0820875237836368,0.9179124762163632,0.026563364692861,101675.0,3.0,0.0,0.0,1.0,1.0
MA,02461,0.0579957356076759,207292.0,0.0842350944196902,0.9157649055803098,0.0499213836477987,105534.0,9.0,2.0,0.0,1.0,5.0
MA,02071,0.0675790364980466,207878.0,0.1240601503759398,0.8759398496240601,0.091044142614601,61598.0,0.0,0.0,0.0,0.0,0.0
MA,02462,0.0772727272727272,210682.0,0.2241835834068843,0.7758164165931156,0.2110266159695817,94068.0,4.0,0.0,0.0,1.0,1.0
MA,01742,0.024754213483146,211435.0,0.132414130700824,0.867585869299176,0.0289129381360038,98713.0,30.0,2.0,0.0,5.0,11.0
MA,02108,0.1467331118493909,212664.0,0.1066282420749279,0.8933717579250721,0.0368525896414342,141237.0,49.0,1.0,1.0,13.0,24.0
MA,02421,0.052027027027027,212843.0,0.081031746031746,0.918968253968254,0.055580192165558,109161.0,18.0,0.0,1.0,5.0,9.0
MA,01103,0.4453369031682285,21458.0,0.4142538975501114,0.5857461024498887,0.5045161290322581,33500.0,14.0,0.0,0.0,2.0,10.0
MA,02052,0.0325806703648722,214801.0,0.0857379375591296,0.9142620624408704,0.0491335819258609,102662.0,8.0,1.0,0.0,0.0,4.0
MA,02459,0.0310840707964601,214941.0,0.0586841481715504,0.9413158518284496,0.0484942084942085,107837.0,22.0,0.0,0.0,3.0,16.0
MA,02637,0.0675790364980466,218165.0,0.2678062678062678,0.7321937321937322,0.091044142614601,99398.0,0.0,0.0,0.0,0.0,0.0
MA,01890,0.0334605485044821,218176.0,0.1167482859941234,0.8832517140058765,0.0301713434318351,104586.0,21.0,1.0,0.0,6.0,10.0
MA,01778,0.0395799099807101,219531.0,0.0800123890150733,0.9199876109849268,0.0515960650471792,102692.0,15.0,0.0,0.0,4.0,7.0
MA,02492,0.0308384972889233,222063.0,0.0848550724637681,0.915144927536232,0.039787436980515,99302.0,20.0,2.0,0.0,3.0,15.0
MA,01105,0.487319909006656,22994.0,0.6987735566856117,0.3012264433143882,0.6102941176470589,17301.0,4.0,0.0,0.0,1.0,2.0
MA,02420,0.0301849446403166,233068.0,0.0571715145436308,0.9428284854563692,0.0317659727207465,110672.0,16.0,0.0,0.0,4.0,8.0
MA,01776,0.0148377455166524,234634.0,0.0735972023525671,0.9264027976474328,0.0363521416152995,96780.0,21.0,1.0,0.0,5.0,11.0
MA,02482,0.0488288628636191,240069.0,0.0718884120171673,0.9281115879828328,0.0485319097306479,124076.0,24.0,2.0,0.0,5.0,14.0
MA,01770,0.0240690281562216,247500.0,0.0790200138026225,0.9209799861973776,0.0231481481481481,110567.0,1.0,0.0,0.0,1.0,0.0
MA,02030,0.0161702127659574,250001.0,0.0465481171548117,0.9534518828451884,0.0334728033472803,138720.0,2.0,0.0,0.0,1.0,1.0
MA,01741,0.03765932792584,250001.0,0.0297738333810478,0.9702261666189522,0.0173812282734646,107381.0,0.0,0.0,0.0,0.0,0.0
MA,02468,0.008871989860583,250001.0,0.0331075996990218,0.9668924003009782,0.0113468179575727,130948.0,1.0,0.0,0.0,0.0,0.0
MA,02481,0.0355148987690858,250001.0,0.0396564521259675,0.9603435478740324,0.0280072536772113,117974.0,16.0,0.0,0.0,2.0,14.0
MA,02493,0.0539808629716555,250001.0,0.0725651577503429,0.9274348422496572,0.0192525481313703,131707.0,2.0,0.0,0.0,1.0,1.0
MA,01965,0.0232258064516129,250001.0,0.0403337969401947,0.9596662030598052,0.091044142614601,103283.0,0.0,0.0,0.0,0.0,0.0
MA,01901,0.4288299155609167,27561.0,0.3801756587202007,0.6198243412797992,0.452895419187554,33836.0,14.0,2.0,0.0,2.0,10.0
MA,01107,0.409725604805975,31969.0,0.6624365482233503,0.3375634517766497,0.5021613832853026,20475.0,0.0,0.0,0.0,0.0,0.0
MA,01840,0.325065274151436,34630.0,0.6954251096720284,0.3045748903279716,0.5841163989087602,24230.0,5.0,0.0,0.0,0.0,4.0
MA,02121,0.244814254496554,38565.0,0.5545341050959028,0.4454658949040971,0.4797838463765319,27892.0,3.0,0.0,0.0,1.0,2.0
MA,02746,0.3249830320231998,41023.0,0.6861443530291698,0.3138556469708302,0.3682385575589459,25609.0,8.0,1.0,0.0,4.0,3.0
MA,02723,0.2460736052508204,41789.0,0.6437040242319342,0.3562959757680657,0.3509234828496042,29622.0,7.0,0.0,0.0,5.0,1.0
MA,02119,0.3089822160394029,43255.0,0.4660921088068946,0.5339078911931053,0.3959537572254335,32553.0,18.0,1.0,6.0,7.0,2.0
MA,01610,0.3341893208182059,43757.0,0.5888304599613925,0.4111695400386074,0.4245598876768549,20889.0,34.0,1.0,1.0,10.0,15.0
MA,01608,0.4391383865068075,45962.0,0.4824120603015075,0.5175879396984925,0.2710027100271002,29079.0,22.0,0.0,0.0,2.0,14.0
MA,01109,0.2474274196400155,46821.0,0.5588136353442476,0.4411863646557524,0.423968807715986,22204.0,5.0,0.0,0.0,0.0,2.0
MA,01104,0.2028442780081137,47530.0,0.6094961942732874,0.3905038057267125,0.4115784712799638,26124.0,5.0,2.0,0.0,3.0,0.0
MA,02724,0.2237743232960104,49809.0,0.60780971565817,0.39219028434183,0.369815391992328,28631.0,2.0,0.0,0.0,2.0,0.0
MA,02721,0.187111362351611,50666.0,0.6008276899924756,0.3991723100075244,0.3578136073706591,30645.0,36.0,6.0,0.0,19.0,10.0
MA,01108,0.2857858243451464,51851.0,0.5154864773874986,0.4845135226125014,0.3347232752084912,27143.0,1.0,0.0,0.0,0.0,1.0
MA,01040,0.260108613829444,51892.0,0.5114478114478115,0.4885521885521885,0.3893326462251997,31189.0,11.0,1.0,0.0,4.0,5.0
MA,02115,0.3392441339781479,53398.0,0.2193292888439501,0.7806707111560499,0.1940600060612183,39807.0,94.0,5.0,0.0,27.0,41.0
MA,01088,0.1144827586206896,53472.0,0.0905349794238683,0.9094650205761317,0.1046153846153846,36042.0,0.0,0.0,0.0,0.0,0.0
MA,01364,0.2036109646810754,54061.0,0.5364321608040201,0.4635678391959799,0.2429816069699903,28922.0,2.0,0.0,0.0,1.0,1.0
MA,01301,0.1540162980209546,54347.0,0.3499886441062911,0.6500113558937088,0.2734290194186467,34184.0,19.0,4.0,0.0,4.0,8.0
MA,01841,0.199741970268813,54525.0,0.6467857031566483,0.3532142968433517,0.496929285839621,24385.0,4.0,2.0,0.0,0.0,2.0
MA,02740,0.1878343267614244,54563.0,0.5683789192795197,0.4316210807204803,0.3449402634534871,30035.0,16.0,0.0,0.0,3.0,11.0
MA,01605,0.254490917057059,54805.0,0.4355074288592294,0.5644925711407706,0.3944135958270234,30686.0,27.0,0.0,0.0,11.0,13.0
MA,02744,0.1445259002658503,54841.0,0.5985984755347923,0.4014015244652077,0.3723993128459629,26724.0,11.0,2.0,0.0,2.0,5.0
MA,02542,0.0390738060781476,55000.0,0.2201646090534979,0.779835390946502,0.11328125,23740.0,1.0,0.0,0.0,0.0,1.0
MA,01256,0.1461038961038961,55000.0,0.5008635578583766,0.4991364421416235,0.1284153005464481,39204.0,0.0,0.0,0.0,0.0,0.0
MA,01247,0.1327557294577976,55544.0,0.4931226765799256,0.5068773234200743,0.2558381674847538,36775.0,16.0,0.0,0.0,1.0,13.0
MA,01220,0.1379267993122083,56285.0,0.4552572706935123,0.5447427293064877,0.183043371722617,37061.0,1.0,0.0,0.0,0.0,1.0
MA,01022,0.1921641791044776,56307.0,0.3550446998722861,0.644955300127714,0.1403180542563143,32966.0,0.0,0.0,0.0,0.0,0.0
MA,01151,0.1755813953488372,57113.0,0.5685058896466212,0.4314941103533788,0.3899057127010538,26701.0,2.0,1.0,0.0,0.0,1.0
MA,01376,0.0892857142857142,57857.0,0.4231562661165549,0.5768437338834451,0.25,35292.0,4.0,1.0,0.0,0.0,3.0
MA,01031,0.2003535651149086,58125.0,0.4490532010820559,0.5509467989179441,0.236728837876614,34862.0,0.0,0.0,0.0,0.0,0.0
MA,02558,0.1813186813186813,58594.0,0.5770958083832335,0.4229041916167664,0.0853932584269663,46713.0,1.0,0.0,0.0,0.0,1.0
MA,01119,0.1807629807320281,59172.0,0.5332753371030883,0.4667246628969117,0.2503351848304922,30312.0,5.0,2.0,0.0,3.0,0.0
MA,01550,0.1793559516963772,59397.0,0.5177566954915624,0.4822433045084375,0.3809261300992282,33664.0,9.0,2.0,0.0,2.0,5.0
MA,01244,0.050632911392405,59655.0,0.4136363636363636,0.5863636363636363,0.0625,37790.0,0.0,0.0,0.0,0.0,0.0
MA,01609,0.2151912219026313,61411.0,0.3143787385477398,0.6856212614522602,0.2624544349939247,37853.0,22.0,1.0,0.0,4.0,12.0
MA,01375,0.1884057971014492,61442.0,0.1567337461300309,0.843266253869969,0.069910514541387,40222.0,4.0,0.0,0.0,1.0,2.0
MA,02120,0.388099173553719,61472.0,0.3737700498719504,0.6262299501280496,0.287248028045574,29186.0,14.0,1.0,0.0,7.0,5.0
MA,02576,0.1112119836586473,61735.0,0.5727411944869831,0.4272588055130168,0.4049450549450549,38811.0,1.0,0.0,0.0,0.0,0.0
MA,02720,0.1631877920069913,62907.0,0.5029881328438487,0.4970118671561513,0.2687412587412587,36279.0,17.0,1.0,0.0,12.0,4.0
MA,02601,0.1186301530522488,62989.0,0.4659402882635552,0.5340597117364447,0.2158676759181385,39177.0,18.0,2.0,0.0,6.0,9.0
MA,01440,0.1475442433883476,63526.0,0.4639714479108978,0.5360285520891022,0.233787828400399,34495.0,17.0,1.0,0.0,4.0,11.0
MA,01603,0.1482831666584561,63646.0,0.4595921707699652,0.5404078292300348,0.3408336407229804,32659.0,13.0,3.0,0.0,4.0,5.0
MA,01013,0.1769664187514086,64039.0,0.4771212794313638,0.5228787205686362,0.3085139805215205,34418.0,5.0,0.0,0.0,2.0,2.0
MA,02639,0.1275695284159613,64051.0,0.2715913267181183,0.7284086732818816,0.1238095238095238,45882.0,2.0,0.0,0.0,0.0,2.0
MA,01350,0.1067961165048543,64375.0,0.4945054945054945,0.5054945054945055,0.109090909090909,59764.0,0.0,0.0,0.0,0.0,0.0
MA,02215,0.3136231451793304,65827.0,0.0964715915147638,0.903528408485236,0.0745869776482021,36202.0,109.0,1.0,0.0,21.0,64.0
MA,02650,0.0764044943820224,65982.0,0.1387283236994219,0.861271676300578,0.0489361702127659,103399.0,2.0,0.0,0.0,0.0,1.0
MA,01607,0.1826654240447343,66365.0,0.4688236217999058,0.5311763782000942,0.2527851458885942,38315.0,5.0,1.0,0.0,2.0,2.0
MA,01902,0.1579786510081468,66755.0,0.5894909199166418,0.4105090800833581,0.356567242281528,31825.0,4.0,0.0,1.0,1.0,2.0
MA,02126,0.1868061400344675,67206.0,0.4260573062750921,0.5739426937249079,0.3289325208756488,35695.0,8.0,0.0,7.0,0.0,1.0
MA,01850,0.187312267211342,67581.0,0.5529565868263473,0.4470434131736527,0.2521694742215416,26545.0,5.0,1.0,0.0,0.0,3.0
MA,01331,0.1022593896713615,68345.0,0.4988904579382691,0.5011095420617309,0.2564055299539171,32233.0,7.0,1.0,0.0,4.0,1.0
MA,01379,0.1553273427471116,68750.0,0.2521008403361344,0.7478991596638656,0.2147239263803681,41045.0,1.0,0.0,0.0,0.0,0.0
MA,01201,0.1368205635639912,68879.0,0.3665624262449846,0.6334375737550153,0.2273874944304173,44001.0,39.0,0.0,6.0,6.0,19.0
MA,01570,0.143039369165652,68934.0,0.4099173553719008,0.5900826446280992,0.1972415640064274,38779.0,4.0,1.0,0.0,2.0,1.0
MA,01002,0.221961332867063,69411.0,0.1135551064822011,0.8864448935177989,0.1095213587236232,43548.0,67.0,2.0,0.0,9.0,38.0
MA,01349,0.1531413612565445,69712.0,0.3474426807760141,0.6525573192239859,0.2569832402234637,34190.0,0.0,0.0,0.0,0.0,0.0
MA,01420,0.140720954615807,70334.0,0.4520478800115373,0.5479521199884626,0.2679383452430166,36718.0,4.0,0.0,0.0,1.0,3.0
MA,01854,0.1946751533028021,70397.0,0.468751780322452,0.531248219677548,0.303970701619121,33835.0,10.0,0.0,0.0,1.0,7.0
MA,01089,0.1054247339961625,70401.0,0.3849007515899017,0.6150992484100983,0.2311478012382918,41433.0,28.0,3.0,0.0,8.0,16.0
MA,01585,0.098076923076923,70753.0,0.3759053597295992,0.6240946402704007,0.105481345002303,41300.0,4.0,0.0,0.0,1.0,3.0
MA,01009,0.1516452074391988,70763.0,0.2920962199312715,0.7079037800687286,0.1553133514986376,35713.0,0.0,0.0,0.0,0.0,0.0
MA,02111,0.2779028200714947,70865.0,0.3435847208619001,0.6564152791380999,0.1928610957387936,73708.0,80.0,1.0,0.0,12.0,47.0
MA,01380,0.28,70893.0,0.3125,0.6875,0.091044142614601,52963.0,0.0,0.0,0.0,0.0,0.0
MA,01092,0.071583514099783,70938.0,0.4155299055613851,0.5844700944386149,0.0530821917808219,57072.0,0.0,0.0,0.0,0.0,0.0
MA,01020,0.1352960635130665,70971.0,0.4951191115887515,0.5048808884112485,0.2350861688024746,37714.0,10.0,0.0,1.0,7.0,1.0
MA,01082,0.1084648493543758,71023.0,0.4686495176848874,0.5313504823151125,0.2496234129545943,37542.0,3.0,0.0,0.0,2.0,1.0
MA,02125,0.2351611789447251,71810.0,0.3868880374627501,0.6131119625372499,0.2788720110473144,45158.0,21.0,1.0,0.0,6.0,11.0
MA,01506,0.0711588730758059,71875.0,0.4725563909774436,0.5274436090225564,0.0923285811269518,44865.0,0.0,0.0,0.0,0.0,0.0
MA,01001,0.0713642792850713,71924.0,0.3380913539967373,0.6619086460032626,0.1323939527374137,42423.0,6.0,1.0,0.0,3.0,2.0
MA,01225,0.0645260882988576,72028.0,0.3142857142857143,0.6857142857142857,0.1467283542630535,41797.0,1.0,0.0,0.0,1.0,0.0
MA,01070,0.153169014084507,72083.0,0.3163716814159292,0.6836283185840708,0.0850202429149797,45311.0,0.0,0.0,0.0,0.0,0.0
MA,02150,0.2140788765599774,72122.0,0.6168133308369219,0.3831866691630781,0.2578021002810235,31526.0,18.0,0.0,0.0,6.0,10.0
MA,01843,0.1520967856382601,72163.0,0.5557018265591575,0.4442981734408425,0.3500424008291717,35107.0,12.0,0.0,0.0,6.0,6.0
MA,01347,0.1370558375634517,72500.0,0.2736842105263158,0.7263157894736842,0.091044142614601,54767.0,0.0,0.0,0.0,0.0,0.0
MA,02642,0.0777428371767994,72683.0,0.2244897959183673,0.7755102040816326,0.0328671328671328,51930.0,7.0,0.0,0.0,2.0,5.0
MA,02301,0.1354630896174381,72727.0,0.5218275271273558,0.4781724728726442,0.3501461988304093,35370.0,25.0,4.0,0.0,13.0,6.0
MA,01339,0.0938395415472779,72841.0,0.3156028368794326,0.6843971631205674,0.1284552845528455,50266.0,1.0,0.0,0.0,0.0,0.0
